Month,NonRecreationVisitors,RecreationVisitors,UnitCode,UnitName,Year
4,75,70509,FOVA,Fort Vancouver NHS,2023
5,75,133755,FOVA,Fort Vancouver NHS,2023
6,75,125717,FOVA,Fort Vancouver NHS,2023
7,75,135036,FOVA,Fort Vancouver NHS,2023
8,75,116282,FOVA,Fort Vancouver NHS,2023
9,75,71813,FOVA,Fort Vancouver NHS,2023
10,75,53487,FOVA,Fort Vancouver NHS,2023
11,75,55120,FOVA,Fort Vancouver NHS,2023
12,3019,45634,FOVA,Fort Vancouver NHS,2023
1,75,73393,FOVA,Fort Vancouver NHS,2024
2,75,77591,FOVA,Fort Vancouver NHS,2024
3,75,76043,FOVA,Fort Vancouver NHS,2024
4,75,108944,FOVA,Fort Vancouver NHS,2024
5,75,118277,FOVA,Fort Vancouver NHS,2024
6,75,117722,FOVA,Fort Vancouver NHS,2024
1,66669,24787,FRSP,Fredericksburg & Spotsylvania NMP,2007
2,64110,25253,FRSP,Fredericksburg & Spotsylvania NMP,2007
3,91241,38581,FRSP,Fredericksburg & Spotsylvania NMP,2007
4,96668,45241,FRSP,Fredericksburg & Spotsylvania NMP,2007
5,103057,49544,FRSP,Fredericksburg & Spotsylvania NMP,2007
6,101247,50259,FRSP,Fredericksburg & Spotsylvania NMP,2007
7,96970,47690,FRSP,Fredericksburg & Spotsylvania NMP,2007
8,90706,43052,FRSP,Fredericksburg & Spotsylvania NMP,2007
9,91467,40909,FRSP,Fredericksburg & Spotsylvania NMP,2007
10,86966,41318,FRSP,Fredericksburg & Spotsylvania NMP,2007
11,77252,33340,FRSP,Fredericksburg & Spotsylvania NMP,2007
12,79786,29946,FRSP,Fredericksburg & Spotsylvania NMP,2007
1,77745,28193,FRSP,Fredericksburg & Spotsylvania NMP,2008
2,79662,30662,FRSP,Fredericksburg & Spotsylvania NMP,2008
3,92903,40917,FRSP,Fredericksburg & Spotsylvania NMP,2008
4,98503,45624,FRSP,Fredericksburg & Spotsylvania NMP,2008
5,103033,51210,FRSP,Fredericksburg & Spotsylvania NMP,2008
6,102054,49187,FRSP,Fredericksburg & Spotsylvania NMP,2008
7,90208,45555,FRSP,Fredericksburg & Spotsylvania NMP,2008
8,94179,44012,FRSP,Fredericksburg & Spotsylvania NMP,2008
9,89494,39069,FRSP,Fredericksburg & Spotsylvania NMP,2008
10,86904,40518,FRSP,Fredericksburg & Spotsylvania NMP,2008
11,71828,30637,FRSP,Fredericksburg & Spotsylvania NMP,2008
12,73686,28257,FRSP,Fredericksburg & Spotsylvania NMP,2008
1,86349,55935,FRSP,Fredericksburg & Spotsylvania NMP,2009
2,86643,57231,FRSP,Fredericksburg & Spotsylvania NMP,2009
3,98921,68412,FRSP,Fredericksburg & Spotsylvania NMP,2009
4,108005,84060,FRSP,Fredericksburg & Spotsylvania NMP,2009
5,112629,90332,FRSP,Fredericksburg & Spotsylvania NMP,2009
6,120341,93753,FRSP,Fredericksburg & Spotsylvania NMP,2009
7,120732,100514,FRSP,Fredericksburg & Spotsylvania NMP,2009
8,105658,82827,FRSP,Fredericksburg & Spotsylvania NMP,2009
9,103776,81391,FRSP,Fredericksburg & Spotsylvania NMP,2009
10,105764,77554,FRSP,Fredericksburg & Spotsylvania NMP,2009
11,95393,65681,FRSP,Fredericksburg & Spotsylvania NMP,2009
12,80128,48485,FRSP,Fredericksburg & Spotsylvania NMP,2009
1,85192,47652,FRSP,Fredericksburg & Spotsylvania NMP,2010
2,66441,39058,FRSP,Fredericksburg & Spotsylvania NMP,2010
3,99504,65737,FRSP,Fredericksburg & Spotsylvania NMP,2010
4,110450,87604,FRSP,Fredericksburg & Spotsylvania NMP,2010
5,115991,91020,FRSP,Fredericksburg & Spotsylvania NMP,2010
6,110435,88084,FRSP,Fredericksburg & Spotsylvania NMP,2010
7,114432,102447,FRSP,Fredericksburg & Spotsylvania NMP,2010
8,110820,91429,FRSP,Fredericksburg & Spotsylvania NMP,2010
9,108993,86795,FRSP,Fredericksburg & Spotsylvania NMP,2010
10,99642,79704,FRSP,Fredericksburg & Spotsylvania NMP,2010
11,98446,71382,FRSP,Fredericksburg & Spotsylvania NMP,2010
12,84964,49024,FRSP,Fredericksburg & Spotsylvania NMP,2010
1,81779,46983,FRSP,Fredericksburg & Spotsylvania NMP,2011
2,82797,55872,FRSP,Fredericksburg & Spotsylvania NMP,2011
3,101723,70030,FRSP,Fredericksburg & Spotsylvania NMP,2011
4,107601,88487,FRSP,Fredericksburg & Spotsylvania NMP,2011
5,101676,88857,FRSP,Fredericksburg & Spotsylvania NMP,2011
6,95777,87556,FRSP,Fredericksburg & Spotsylvania NMP,2011
7,107853,98130,FRSP,Fredericksburg & Spotsylvania NMP,2011
8,101584,87291,FRSP,Fredericksburg & Spotsylvania NMP,2011
9,106296,83569,FRSP,Fredericksburg & Spotsylvania NMP,2011
10,93843,76586,FRSP,Fredericksburg & Spotsylvania NMP,2011
11,88062,64664,FRSP,Fredericksburg & Spotsylvania NMP,2011
12,92849,60811,FRSP,Fredericksburg & Spotsylvania NMP,2011
1,89328,64451,FRSP,Fredericksburg & Spotsylvania NMP,2012
2,87209,63886,FRSP,Fredericksburg & Spotsylvania NMP,2012
3,115663,95263,FRSP,Fredericksburg & Spotsylvania NMP,2012
4,101406,90109,FRSP,Fredericksburg & Spotsylvania NMP,2012
5,113534,93982,FRSP,Fredericksburg & Spotsylvania NMP,2012
6,108852,89582,FRSP,Fredericksburg & Spotsylvania NMP,2012
7,107084,89782,FRSP,Fredericksburg & Spotsylvania NMP,2012
8,104731,86964,FRSP,Fredericksburg & Spotsylvania NMP,2012
9,106277,86369,FRSP,Fredericksburg & Spotsylvania NMP,2012
10,100474,79244,FRSP,Fredericksburg & Spotsylvania NMP,2012
11,99329,69349,FRSP,Fredericksburg & Spotsylvania NMP,2012
12,120142,73343,FRSP,Fredericksburg & Spotsylvania NMP,2012
1,90085,59447,FRSP,Fredericksburg & Spotsylvania NMP,2013
2,85327,53347,FRSP,Fredericksburg & Spotsylvania NMP,2013
3,98412,68263,FRSP,Fredericksburg & Spotsylvania NMP,2013
4,118856,87726,FRSP,Fredericksburg & Spotsylvania NMP,2013
5,159156,110583,FRSP,Fredericksburg & Spotsylvania NMP,2013
6,105871,82865,FRSP,Fredericksburg & Spotsylvania NMP,2013
7,113869,90822,FRSP,Fredericksburg & Spotsylvania NMP,2013
8,106995,81155,FRSP,Fredericksburg & Spotsylvania NMP,2013
9,109478,80591,FRSP,Fredericksburg & Spotsylvania NMP,2013
10,105519,52217,FRSP,Fredericksburg & Spotsylvania NMP,2013
11,98453,62666,FRSP,Fredericksburg & Spotsylvania NMP,2013
12,90199,50569,FRSP,Fredericksburg & Spotsylvania NMP,2013
1,82967,42827,FRSP,Fredericksburg & Spotsylvania NMP,2014
2,90199,49628,FRSP,Fredericksburg & Spotsylvania NMP,2014
3,92778,59315,FRSP,Fredericksburg & Spotsylvania NMP,2014
4,119744,94104,FRSP,Fredericksburg & Spotsylvania NMP,2014
5,128755,111786,FRSP,Fredericksburg & Spotsylvania NMP,2014
6,98929,81155,FRSP,Fredericksburg & Spotsylvania NMP,2014
7,117853,94685,FRSP,Fredericksburg & Spotsylvania NMP,2014
8,110861,84218,FRSP,Fredericksburg & Spotsylvania NMP,2014
9,101648,72694,FRSP,Fredericksburg & Spotsylvania NMP,2014
10,99287,63167,FRSP,Fredericksburg & Spotsylvania NMP,2014
11,93383,63090,FRSP,Fredericksburg & Spotsylvania NMP,2014
12,99938,56659,FRSP,Fredericksburg & Spotsylvania NMP,2014
1,94524,53786,FRSP,Fredericksburg & Spotsylvania NMP,2015
2,111283,52657,FRSP,Fredericksburg & Spotsylvania NMP,2015
3,99018,68081,FRSP,Fredericksburg & Spotsylvania NMP,2015
4,102376,84631,FRSP,Fredericksburg & Spotsylvania NMP,2015
5,95316,91766,FRSP,Fredericksburg & Spotsylvania NMP,2015
6,109943,82998,FRSP,Fredericksburg & Spotsylvania NMP,2015
7,115676,90435,FRSP,Fredericksburg & Spotsylvania NMP,2015
8,109989,88638,FRSP,Fredericksburg & Spotsylvania NMP,2015
9,108528,78912,FRSP,Fredericksburg & Spotsylvania NMP,2015
10,115794,82275,FRSP,Fredericksburg & Spotsylvania NMP,2015
11,95261,62040,FRSP,Fredericksburg & Spotsylvania NMP,2015
12,96604,55698,FRSP,Fredericksburg & Spotsylvania NMP,2015
1,73804,43348,FRSP,Fredericksburg & Spotsylvania NMP,2016
2,92891,59084,FRSP,Fredericksburg & Spotsylvania NMP,2016
3,104602,84738,FRSP,Fredericksburg & Spotsylvania NMP,2016
4,112928,119873,FRSP,Fredericksburg & Spotsylvania NMP,2016
5,117042,93071,FRSP,Fredericksburg & Spotsylvania NMP,2016
6,102646,88270,FRSP,Fredericksburg & Spotsylvania NMP,2016
7,103569,87657,FRSP,Fredericksburg & Spotsylvania NMP,2016
8,103569,83865,FRSP,Fredericksburg & Spotsylvania NMP,2016
9,117126,85826,FRSP,Fredericksburg & Spotsylvania NMP,2016
10,119357,86013,FRSP,Fredericksburg & Spotsylvania NMP,2016
11,108530,71846,FRSP,Fredericksburg & Spotsylvania NMP,2016
12,87150,66304,FRSP,Fredericksburg & Spotsylvania NMP,2016
1,83535,49997,FRSP,Fredericksburg & Spotsylvania NMP,2017
2,86143,45860,FRSP,Fredericksburg & Spotsylvania NMP,2017
3,69832,69260,FRSP,Fredericksburg & Spotsylvania NMP,2017
4,120773,88874,FRSP,Fredericksburg & Spotsylvania NMP,2017
5,91616,86880,FRSP,Fredericksburg & Spotsylvania NMP,2017
6,103618,101198,FRSP,Fredericksburg & Spotsylvania NMP,2017
7,122112,95592,FRSP,Fredericksburg & Spotsylvania NMP,2017
8,124793,80738,FRSP,Fredericksburg & Spotsylvania NMP,2017
9,124936,87805,FRSP,Fredericksburg & Spotsylvania NMP,2017
10,79202,82400,FRSP,Fredericksburg & Spotsylvania NMP,2017
11,100068,70996,FRSP,Fredericksburg & Spotsylvania NMP,2017
12,110618,59711,FRSP,Fredericksburg & Spotsylvania NMP,2017
1,104850,55865,FRSP,Fredericksburg & Spotsylvania NMP,2018
2,104850,57718,FRSP,Fredericksburg & Spotsylvania NMP,2018
3,121868,72405,FRSP,Fredericksburg & Spotsylvania NMP,2018
4,146571,95890,FRSP,Fredericksburg & Spotsylvania NMP,2018
5,118961,88504,FRSP,Fredericksburg & Spotsylvania NMP,2018
6,130649,91562,FRSP,Fredericksburg & Spotsylvania NMP,2018
7,110354,86402,FRSP,Fredericksburg & Spotsylvania NMP,2018
8,122765,85003,FRSP,Fredericksburg & Spotsylvania NMP,2018
9,120151,78322,FRSP,Fredericksburg & Spotsylvania NMP,2018
10,123627,81145,FRSP,Fredericksburg & Spotsylvania NMP,2018
11,121175,71989,FRSP,Fredericksburg & Spotsylvania NMP,2018
12,93734,61659,FRSP,Fredericksburg & Spotsylvania NMP,2018
1,111580,62109,FRSP,Fredericksburg & Spotsylvania NMP,2019
2,102512,58749,FRSP,Fredericksburg & Spotsylvania NMP,2019
3,111647,69981,FRSP,Fredericksburg & Spotsylvania NMP,2019
4,124766,80641,FRSP,Fredericksburg & Spotsylvania NMP,2019
5,127256,91204,FRSP,Fredericksburg & Spotsylvania NMP,2019
6,116342,79236,FRSP,Fredericksburg & Spotsylvania NMP,2019
7,126813,89137,FRSP,Fredericksburg & Spotsylvania NMP,2019
8,121076,82618,FRSP,Fredericksburg & Spotsylvania NMP,2019
9,111631,74598,FRSP,Fredericksburg & Spotsylvania NMP,2019
10,112296,77453,FRSP,Fredericksburg & Spotsylvania NMP,2019
11,117577,74362,FRSP,Fredericksburg & Spotsylvania NMP,2019
12,113403,66712,FRSP,Fredericksburg & Spotsylvania NMP,2019
1,112449,64090,FRSP,Fredericksburg & Spotsylvania NMP,2020
2,105714,63052,FRSP,Fredericksburg & Spotsylvania NMP,2020
3,116525,66975,FRSP,Fredericksburg & Spotsylvania NMP,2020
4,124276,75737,FRSP,Fredericksburg & Spotsylvania NMP,2020
5,122072,71609,FRSP,Fredericksburg & Spotsylvania NMP,2020
6,109694,67115,FRSP,Fredericksburg & Spotsylvania NMP,2020
7,123639,83421,FRSP,Fredericksburg & Spotsylvania NMP,2020
8,120020,76918,FRSP,Fredericksburg & Spotsylvania NMP,2020
9,114030,70505,FRSP,Fredericksburg & Spotsylvania NMP,2020
10,115320,80171,FRSP,Fredericksburg & Spotsylvania NMP,2020
11,108498,64966,FRSP,Fredericksburg & Spotsylvania NMP,2020
12,88162,54276,FRSP,Fredericksburg & Spotsylvania NMP,2020
1,106542,58942,FRSP,Fredericksburg & Spotsylvania NMP,2021
2,67536,37389,FRSP,Fredericksburg & Spotsylvania NMP,2021
3,73769,50070,FRSP,Fredericksburg & Spotsylvania NMP,2021
4,108365,60164,FRSP,Fredericksburg & Spotsylvania NMP,2021
5,100984,64709,FRSP,Fredericksburg & Spotsylvania NMP,2021
6,88148,55364,FRSP,Fredericksburg & Spotsylvania NMP,2021
7,111181,76270,FRSP,Fredericksburg & Spotsylvania NMP,2021
8,105100,62081,FRSP,Fredericksburg & Spotsylvania NMP,2021
9,45886,47701,FRSP,Fredericksburg & Spotsylvania NMP,2021
10,132551,79299,FRSP,Fredericksburg & Spotsylvania NMP,2021
11,112886,83097,FRSP,Fredericksburg & Spotsylvania NMP,2021
12,101069,61330,FRSP,Fredericksburg & Spotsylvania NMP,2021
1,103792,56470,FRSP,Fredericksburg & Spotsylvania NMP,2022
2,69614,48521,FRSP,Fredericksburg & Spotsylvania NMP,2022
3,118693,66770,FRSP,Fredericksburg & Spotsylvania NMP,2022
4,114698,61650,FRSP,Fredericksburg & Spotsylvania NMP,2022
5,99835,55115,FRSP,Fredericksburg & Spotsylvania NMP,2022
6,107939,68261,FRSP,Fredericksburg & Spotsylvania NMP,2022
7,117935,74875,FRSP,Fredericksburg & Spotsylvania NMP,2022
8,112410,64709,FRSP,Fredericksburg & Spotsylvania NMP,2022
9,98559,62085,FRSP,Fredericksburg & Spotsylvania NMP,2022
10,140139,80550,FRSP,Fredericksburg & Spotsylvania NMP,2022
11,86005,69806,FRSP,Fredericksburg & Spotsylvania NMP,2022
12,74801,47484,FRSP,Fredericksburg & Spotsylvania NMP,2022
1,83527,45063,FRSP,Fredericksburg & Spotsylvania NMP,2023
2,88970,54557,FRSP,Fredericksburg & Spotsylvania NMP,2023
3,127832,73075,FRSP,Fredericksburg & Spotsylvania NMP,2023
4,123732,73880,FRSP,Fredericksburg & Spotsylvania NMP,2023
5,124089,77916,FRSP,Fredericksburg & Spotsylvania NMP,2023
6,83260,55822,FRSP,Fredericksburg & Spotsylvania NMP,2023
7,146159,93298,FRSP,Fredericksburg & Spotsylvania NMP,2023
8,146633,80825,FRSP,Fredericksburg & Spotsylvania NMP,2023
9,133451,79327,FRSP,Fredericksburg & Spotsylvania NMP,2023
10,107360,72931,FRSP,Fredericksburg & Spotsylvania NMP,2023
11,127362,74991,FRSP,Fredericksburg & Spotsylvania NMP,2023
12,127959,63205,FRSP,Fredericksburg & Spotsylvania NMP,2023
1,96482,50999,FRSP,Fredericksburg & Spotsylvania NMP,2024
2,108343,52235,FRSP,Fredericksburg & Spotsylvania NMP,2024
3,115401,64934,FRSP,Fredericksburg & Spotsylvania NMP,2024
4,131795,80835,FRSP,Fredericksburg & Spotsylvania NMP,2024
5,138098,82048,FRSP,Fredericksburg & Spotsylvania NMP,2024
6,131522,77828,FRSP,Fredericksburg & Spotsylvania NMP,2024
1,7,0,FRST,First State NHP,2023
2,7,0,FRST,First State NHP,2023
3,9,10567,FRST,First State NHP,2023
4,9,11411,FRST,First State NHP,2023
5,11,16137,FRST,First State NHP,2023
6,12,13007,FRST,First State NHP,2023
7,12,16725,FRST,First State NHP,2023
8,12,18145,FRST,First State NHP,2023
9,12,11638,FRST,First State NHP,2023
10,12,26836,FRST,First State NHP,2023
11,12,10546,FRST,First State NHP,2023
12,7,8033,FRST,First State NHP,2023
1,7,7785,FRST,First State NHP,2024
2,7,7000,FRST,First State NHP,2024
3,9,8562,FRST,First State NHP,2024
4,9,9689,FRST,First State NHP,2024
5,11,19870,FRST,First State NHP,2024
6,12,28962,FRST,First State NHP,2024
1,0,173,GLBA,Glacier Bay NP & PRES,2007
2,0,168,GLBA,Glacier Bay NP & PRES,2007
3,0,168,GLBA,Glacier Bay NP & PRES,2007
4,0,184,GLBA,Glacier Bay NP & PRES,2007
5,246,58969,GLBA,Glacier Bay NP & PRES,2007
6,280,94785,GLBA,Glacier Bay NP & PRES,2007
7,293,103937,GLBA,Glacier Bay NP & PRES,2007
8,312,103240,GLBA,Glacier Bay NP & PRES,2007
9,42,75990,GLBA,Glacier Bay NP & PRES,2007
10,13,225,GLBA,Glacier Bay NP & PRES,2007
11,0,222,GLBA,Glacier Bay NP & PRES,2007
12,0,150,GLBA,Glacier Bay NP & PRES,2007
1,0,173,GLBA,Glacier Bay NP & PRES,2008
2,0,175,GLBA,Glacier Bay NP & PRES,2008
3,24,173,GLBA,Glacier Bay NP & PRES,2008
4,18,160,GLBA,Glacier Bay NP & PRES,2008
5,32,63241,GLBA,Glacier Bay NP & PRES,2008
6,92,90469,GLBA,Glacier Bay NP & PRES,2008
7,106,98691,GLBA,Glacier Bay NP & PRES,2008
8,78,95191,GLBA,Glacier Bay NP & PRES,2008
9,32,70034,GLBA,Glacier Bay NP & PRES,2008
10,21,250,GLBA,Glacier Bay NP & PRES,2008
11,1,179,GLBA,Glacier Bay NP & PRES,2008
12,0,175,GLBA,Glacier Bay NP & PRES,2008
1,0,173,GLBA,Glacier Bay NP & PRES,2009
2,20,175,GLBA,Glacier Bay NP & PRES,2009
3,0,164,GLBA,Glacier Bay NP & PRES,2009
4,16,157,GLBA,Glacier Bay NP & PRES,2009
5,28,60736,GLBA,Glacier Bay NP & PRES,2009
6,68,99356,GLBA,Glacier Bay NP & PRES,2009
7,97,107466,GLBA,Glacier Bay NP & PRES,2009
8,55,98353,GLBA,Glacier Bay NP & PRES,2009
9,29,71146,GLBA,Glacier Bay NP & PRES,2009
10,9,325,GLBA,Glacier Bay NP & PRES,2009
11,0,155,GLBA,Glacier Bay NP & PRES,2009
12,0,155,GLBA,Glacier Bay NP & PRES,2009
1,0,173,GLBA,Glacier Bay NP & PRES,2010
2,20,175,GLBA,Glacier Bay NP & PRES,2010
3,0,162,GLBA,Glacier Bay NP & PRES,2010
4,25,238,GLBA,Glacier Bay NP & PRES,2010
5,57,60540,GLBA,Glacier Bay NP & PRES,2010
6,98,104399,GLBA,Glacier Bay NP & PRES,2010
7,110,105344,GLBA,Glacier Bay NP & PRES,2010
8,66,106284,GLBA,Glacier Bay NP & PRES,2010
9,41,66647,GLBA,Glacier Bay NP & PRES,2010
10,34,222,GLBA,Glacier Bay NP & PRES,2010
11,3,173,GLBA,Glacier Bay NP & PRES,2010
12,0,173,GLBA,Glacier Bay NP & PRES,2010
1,0,173,GLBA,Glacier Bay NP & PRES,2011
2,20,175,GLBA,Glacier Bay NP & PRES,2011
3,0,162,GLBA,Glacier Bay NP & PRES,2011
4,16,178,GLBA,Glacier Bay NP & PRES,2011
5,68,45959,GLBA,Glacier Bay NP & PRES,2011
6,134,104190,GLBA,Glacier Bay NP & PRES,2011
7,114,102477,GLBA,Glacier Bay NP & PRES,2011
8,51,111359,GLBA,Glacier Bay NP & PRES,2011
9,13,66794,GLBA,Glacier Bay NP & PRES,2011
10,4,173,GLBA,Glacier Bay NP & PRES,2011
11,4,173,GLBA,Glacier Bay NP & PRES,2011
12,4,173,GLBA,Glacier Bay NP & PRES,2011
1,0,173,GLBA,Glacier Bay NP & PRES,2012
2,14,173,GLBA,Glacier Bay NP & PRES,2012
3,0,162,GLBA,Glacier Bay NP & PRES,2012
4,16,229,GLBA,Glacier Bay NP & PRES,2012
5,58,59431,GLBA,Glacier Bay NP & PRES,2012
6,76,100885,GLBA,Glacier Bay NP & PRES,2012
7,112,110247,GLBA,Glacier Bay NP & PRES,2012
8,82,108945,GLBA,Glacier Bay NP & PRES,2012
9,34,73602,GLBA,Glacier Bay NP & PRES,2012
10,2,167,GLBA,Glacier Bay NP & PRES,2012
11,2,150,GLBA,Glacier Bay NP & PRES,2012
12,0,173,GLBA,Glacier Bay NP & PRES,2012
1,0,173,GLBA,Glacier Bay NP & PRES,2013
2,16,173,GLBA,Glacier Bay NP & PRES,2013
3,10,162,GLBA,Glacier Bay NP & PRES,2013
4,14,794,GLBA,Glacier Bay NP & PRES,2013
5,82,70557,GLBA,Glacier Bay NP & PRES,2013
6,89,110905,GLBA,Glacier Bay NP & PRES,2013
7,63,114650,GLBA,Glacier Bay NP & PRES,2013
8,148,116945,GLBA,Glacier Bay NP & PRES,2013
9,155,85758,GLBA,Glacier Bay NP & PRES,2013
10,18,168,GLBA,Glacier Bay NP & PRES,2013
11,0,150,GLBA,Glacier Bay NP & PRES,2013
12,0,155,GLBA,Glacier Bay NP & PRES,2013
1,0,173,GLBA,Glacier Bay NP & PRES,2014
2,0,173,GLBA,Glacier Bay NP & PRES,2014
3,0,168,GLBA,Glacier Bay NP & PRES,2014
4,6,1455,GLBA,Glacier Bay NP & PRES,2014
5,65,79720,GLBA,Glacier Bay NP & PRES,2014
6,76,108644,GLBA,Glacier Bay NP & PRES,2014
7,81,119282,GLBA,Glacier Bay NP & PRES,2014
8,57,110795,GLBA,Glacier Bay NP & PRES,2014
9,20,79648,GLBA,Glacier Bay NP & PRES,2014
10,17,291,GLBA,Glacier Bay NP & PRES,2014
11,8,205,GLBA,Glacier Bay NP & PRES,2014
12,6,173,GLBA,Glacier Bay NP & PRES,2014
1,0,173,GLBA,Glacier Bay NP & PRES,2015
2,18,223,GLBA,Glacier Bay NP & PRES,2015
3,0,185,GLBA,Glacier Bay NP & PRES,2015
4,6,208,GLBA,Glacier Bay NP & PRES,2015
5,31,74519,GLBA,Glacier Bay NP & PRES,2015
6,52,107364,GLBA,Glacier Bay NP & PRES,2015
7,76,182324,GLBA,Glacier Bay NP & PRES,2015
8,59,152155,GLBA,Glacier Bay NP & PRES,2015
9,10,33573,GLBA,Glacier Bay NP & PRES,2015
10,21,282,GLBA,Glacier Bay NP & PRES,2015
11,0,174,GLBA,Glacier Bay NP & PRES,2015
12,0,173,GLBA,Glacier Bay NP & PRES,2015
1,0,173,GLBA,Glacier Bay NP & PRES,2016
2,16,173,GLBA,Glacier Bay NP & PRES,2016
3,5,173,GLBA,Glacier Bay NP & PRES,2016
4,18,2505,GLBA,Glacier Bay NP & PRES,2016
5,102,80664,GLBA,Glacier Bay NP & PRES,2016
6,124,115336,GLBA,Glacier Bay NP & PRES,2016
7,121,115207,GLBA,Glacier Bay NP & PRES,2016
8,118,120251,GLBA,Glacier Bay NP & PRES,2016
9,62,84965,GLBA,Glacier Bay NP & PRES,2016
10,15,350,GLBA,Glacier Bay NP & PRES,2016
11,15,201,GLBA,Glacier Bay NP & PRES,2016
12,4,173,GLBA,Glacier Bay NP & PRES,2016
1,48,173,GLBA,Glacier Bay NP & PRES,2017
2,0,172,GLBA,Glacier Bay NP & PRES,2017
3,40,172,GLBA,Glacier Bay NP & PRES,2017
4,18,185,GLBA,Glacier Bay NP & PRES,2017
5,31,100414,GLBA,Glacier Bay NP & PRES,2017
6,55,108729,GLBA,Glacier Bay NP & PRES,2017
7,71,116760,GLBA,Glacier Bay NP & PRES,2017
8,48,122709,GLBA,Glacier Bay NP & PRES,2017
9,10,95615,GLBA,Glacier Bay NP & PRES,2017
10,38,1748,GLBA,Glacier Bay NP & PRES,2017
11,22,207,GLBA,Glacier Bay NP & PRES,2017
12,0,173,GLBA,Glacier Bay NP & PRES,2017
1,20,173,GLBA,Glacier Bay NP & PRES,2018
2,18,173,GLBA,Glacier Bay NP & PRES,2018
3,8,173,GLBA,Glacier Bay NP & PRES,2018
4,8,445,GLBA,Glacier Bay NP & PRES,2018
5,114,111753,GLBA,Glacier Bay NP & PRES,2018
6,111,121804,GLBA,Glacier Bay NP & PRES,2018
7,182,130351,GLBA,Glacier Bay NP & PRES,2018
8,98,136280,GLBA,Glacier Bay NP & PRES,2018
9,45,95962,GLBA,Glacier Bay NP & PRES,2018
10,22,383,GLBA,Glacier Bay NP & PRES,2018
11,18,245,GLBA,Glacier Bay NP & PRES,2018
12,0,173,GLBA,Glacier Bay NP & PRES,2018
1,8,173,GLBA,Glacier Bay NP & PRES,2019
2,28,173,GLBA,Glacier Bay NP & PRES,2019
3,21,195,GLBA,Glacier Bay NP & PRES,2019
4,13,3642,GLBA,Glacier Bay NP & PRES,2019
5,17,121332,GLBA,Glacier Bay NP & PRES,2019
6,32,132054,GLBA,Glacier Bay NP & PRES,2019
7,73,152932,GLBA,Glacier Bay NP & PRES,2019
8,61,145002,GLBA,Glacier Bay NP & PRES,2019
9,90,111922,GLBA,Glacier Bay NP & PRES,2019
10,128,4319,GLBA,Glacier Bay NP & PRES,2019
11,8,172,GLBA,Glacier Bay NP & PRES,2019
12,10,171,GLBA,Glacier Bay NP & PRES,2019
1,10,173,GLBA,Glacier Bay NP & PRES,2020
2,4,173,GLBA,Glacier Bay NP & PRES,2020
3,6,173,GLBA,Glacier Bay NP & PRES,2020
4,6,168,GLBA,Glacier Bay NP & PRES,2020
5,15,286,GLBA,Glacier Bay NP & PRES,2020
6,12,807,GLBA,Glacier Bay NP & PRES,2020
7,24,1480,GLBA,Glacier Bay NP & PRES,2020
8,32,1489,GLBA,Glacier Bay NP & PRES,2020
9,52,476,GLBA,Glacier Bay NP & PRES,2020
10,18,179,GLBA,Glacier Bay NP & PRES,2020
11,24,173,GLBA,Glacier Bay NP & PRES,2020
12,0,171,GLBA,Glacier Bay NP & PRES,2020
1,12,173,GLBA,Glacier Bay NP & PRES,2021
2,20,173,GLBA,Glacier Bay NP & PRES,2021
3,37,173,GLBA,Glacier Bay NP & PRES,2021
4,16,196,GLBA,Glacier Bay NP & PRES,2021
5,8,1382,GLBA,Glacier Bay NP & PRES,2021
6,54,9527,GLBA,Glacier Bay NP & PRES,2021
7,78,15660,GLBA,Glacier Bay NP & PRES,2021
8,204,28998,GLBA,Glacier Bay NP & PRES,2021
9,23,26312,GLBA,Glacier Bay NP & PRES,2021
10,18,6828,GLBA,Glacier Bay NP & PRES,2021
11,12,173,GLBA,Glacier Bay NP & PRES,2021
12,12,173,GLBA,Glacier Bay NP & PRES,2021
1,8,172,GLBA,Glacier Bay NP & PRES,2022
2,22,22,GLBA,Glacier Bay NP & PRES,2022
3,20,272,GLBA,Glacier Bay NP & PRES,2022
4,52,3813,GLBA,Glacier Bay NP & PRES,2022
5,73,64956,GLBA,Glacier Bay NP & PRES,2022
6,93,90985,GLBA,Glacier Bay NP & PRES,2022
7,122,98596,GLBA,Glacier Bay NP & PRES,2022
8,110,103196,GLBA,Glacier Bay NP & PRES,2022
9,37,80309,GLBA,Glacier Bay NP & PRES,2022
10,8,102993,GLBA,Glacier Bay NP & PRES,2022
11,0,222,GLBA,Glacier Bay NP & PRES,2022
12,0,222,GLBA,Glacier Bay NP & PRES,2022
1,0,223,GLBA,Glacier Bay NP & PRES,2023
2,36,223,GLBA,Glacier Bay NP & PRES,2023
3,0,273,GLBA,Glacier Bay NP & PRES,2023
4,0,8826,GLBA,Glacier Bay NP & PRES,2023
5,39,102982,GLBA,Glacier Bay NP & PRES,2023
6,74,141387,GLBA,Glacier Bay NP & PRES,2023
7,91,146538,GLBA,Glacier Bay NP & PRES,2023
8,116,147761,GLBA,Glacier Bay NP & PRES,2023
9,74,110826,GLBA,Glacier Bay NP & PRES,2023
10,16,44177,GLBA,Glacier Bay NP & PRES,2023
11,12,224,GLBA,Glacier Bay NP & PRES,2023
12,0,219,GLBA,Glacier Bay NP & PRES,2023
1,0,285,GLBA,Glacier Bay NP & PRES,2024
